operation,response resource,attribute,group,description,tp,verification script,status,script confirmation,revised script,revised executable script,revised status,TP
get-/youtube/v3/videos,ContentRating,nbcRating,items.contentDetails.contentRating.nbcRating,"The video's rating from the Maldives National Bureau of Classification, schema: {""type"": ""string"", ""enum"": [""nbcUnspecified"", ""nbcG"", ""nbcPg"", ""nbc12plus"", ""nbc15plus"", ""nbc18plus"", ""nbc18plusr"", ""nbcPu"", ""nbcUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""nbcUnspecified"", ""nbcG"", ""nbcPg"", ""nbc12plus"", 
            ""nbc15plus"", ""nbc18plus"", ""nbc18plusr"", ""nbcPu"", ""nbcUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            nbc_rating = content_rating.get(""nbcRating"")
            
            if nbc_rating is None:
                return 0  # Attribute does not exist
            
            if nbc_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nbcRating,items.contentDetails.contentRating.nbcRating,"The video's rating from the Maldives National Bureau of Classification. schema: {""enum"": [""nbcUnspecified"", ""nbcG"", ""nbcPg"", ""nbc12plus"", ""nbc15plus"", ""nbc18plus"", ""nbc18plusr"", ""nbcPu"", ""nbcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,nbcplRating,items.contentDetails.contentRating.nbcplRating,"The video's rating in Poland, schema: {""type"": ""string"", ""enum"": [""nbcplUnspecified"", ""nbcplI"", ""nbcplIi"", ""nbcplIii"", ""nbcplIv"", ""nbcpl18plus"", ""nbcplUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""nbcplUnspecified"", ""nbcplI"", ""nbcplIi"", 
            ""nbcplIii"", ""nbcplIv"", ""nbcpl18plus"", ""nbcplUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            nbcpl_rating = content_rating.get(""nbcplRating"")
            
            if nbcpl_rating is None:
                return 0
            
            if nbcpl_rating not in valid_ratings:
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nbcplRating,items.contentDetails.contentRating.nbcplRating,"The video's rating in Poland. schema: {""enum"": [""nbcplUnspecified"", ""nbcplI"", ""nbcplIi"", ""nbcplIii"", ""nbcplIv"", ""nbcpl18plus"", ""nbcplUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,nfrcRating,items.contentDetails.contentRating.nfrcRating,"The video's rating from the Bulgarian National Film Center, schema: {""type"": ""string"", ""enum"": [""nfrcUnspecified"", ""nfrcA"", ""nfrcB"", ""nfrcC"", ""nfrcD"", ""nfrcX"", ""nfrcUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [""nfrcUnspecified"", ""nfrcA"", ""nfrcB"", ""nfrcC"", ""nfrcD"", ""nfrcX"", ""nfrcUnrated""]
        items = latest_response.get(""items"", [])
        
        for item in items:
            nfrc_rating = item.get(""contentDetails"", {}).get(""contentRating"", {}).get(""nfrcRating"")
            if nfrc_rating is None:
                return 0  # Attribute does not exist
            if nfrc_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nfrcRating,items.contentDetails.contentRating.nfrcRating,"The video's rating from the Bulgarian National Film Center. schema: {""enum"": [""nfrcUnspecified"", ""nfrcA"", ""nfrcB"", ""nfrcC"", ""nfrcD"", ""nfrcX"", ""nfrcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,nfvcbRating,items.contentDetails.contentRating.nfvcbRating,"The video's rating from Nigeria's National Film and Video Censors Board, schema: {""type"": ""string"", ""enum"": [""nfvcbUnspecified"", ""nfvcbG"", ""nfvcbPg"", ""nfvcb12"", ""nfvcb12a"", ""nfvcb15"", ""nfvcb18"", ""nfvcbRe"", ""nfvcbUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""nfvcbUnspecified"", ""nfvcbG"", ""nfvcbPg"", ""nfvcb12"", 
            ""nfvcb12a"", ""nfvcb15"", ""nfvcb18"", ""nfvcbRe"", ""nfvcbUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            nfvcb_rating = content_rating.get(""nfvcbRating"")
            
            if nfvcb_rating is None:
                return 0  # Attribute does not exist
            
            if nfvcb_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nfvcbRating,items.contentDetails.contentRating.nfvcbRating,"The video's rating from Nigeria's National Film and Video Censors Board. schema: {""enum"": [""nfvcbUnspecified"", ""nfvcbG"", ""nfvcbPg"", ""nfvcb12"", ""nfvcb12a"", ""nfvcb15"", ""nfvcb18"", ""nfvcbRe"", ""nfvcbUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,nkclvRating,items.contentDetails.contentRating.nkclvRating,"The video's rating from the Nacionãlais Kino centrs (National Film Centre of Latvia). schema: {""enum"": [""nkclvUnspecified"", ""nkclvU"", ""nkclv7plus"", ""nkclv12plus"", ""nkclv16plus"", ""nkclv18plus"", ""nkclvUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,nmcRating,items.contentDetails.contentRating.nmcRating,"The National Media Council ratings system for United Arab Emirates, schema: {""type"": ""string"", ""enum"": [""nmcUnspecified"", ""nmcG"", ""nmcPg"", ""nmcPg13"", ""nmcPg15"", ""nmc15plus"", ""nmc18plus"", ""nmc18tc"", ""nmcUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_nmc_ratings = [
            ""nmcUnspecified"", ""nmcG"", ""nmcPg"", ""nmcPg13"", ""nmcPg15"", 
            ""nmc15plus"", ""nmc18plus"", ""nmc18tc"", ""nmcUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        if not items:
            return 0
        
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            nmc_rating = content_rating.get(""nmcRating"")
            
            if nmc_rating is None:
                return 0
            
            if nmc_rating not in valid_nmc_ratings:
                return -1
        
        return 1
    except Exception as e:
        return -1
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,nmcRating,items.contentDetails.contentRating.nmcRating,"The National Media Council ratings system for United Arab Emirates. schema: {""enum"": [""nmcUnspecified"", ""nmcG"", ""nmcPg"", ""nmcPg13"", ""nmcPg15"", ""nmc15plus"", ""nmc18plus"", ""nmc18tc"", ""nmcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,oflcRating,items.contentDetails.contentRating.oflcRating,"The video's Office of Film and Literature Classification (OFLC - New Zealand) rating. schema: {""enum"": [""oflcUnspecified"", ""oflcG"", ""oflcPg"", ""oflcM"", ""oflcR13"", ""oflcR15"", ""oflcR16"", ""oflcR18"", ""oflcUnrated"", ""oflcRp13"", ""oflcRp16"", ""oflcRp18""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,pefilmRating,items.contentDetails.contentRating.pefilmRating,"The video's rating in Peru, schema: {""type"": ""string"", ""enum"": [""pefilmUnspecified"", ""pefilmPt"", ""pefilmPg"", ""pefilm14"", ""pefilm18"", ""pefilmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [
            ""pefilmUnspecified"", ""pefilmPt"", ""pefilmPg"", 
            ""pefilm14"", ""pefilm18"", ""pefilmUnrated""
        ]
        
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            pefilm_rating = content_rating.get(""pefilmRating"")
            
            if pefilm_rating is None:
                return 0  # Attribute does not exist
            
            if pefilm_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,pefilmRating,items.contentDetails.contentRating.pefilmRating,"The video's rating in Peru. schema: {""enum"": [""pefilmUnspecified"", ""pefilmPt"", ""pefilmPg"", ""pefilm14"", ""pefilm18"", ""pefilmUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,rcnofRating,items.contentDetails.contentRating.rcnofRating,"The video's rating from the Hungarian Nemzeti Filmiroda, the Rating Committee of the National Office of Film. schema: {""enum"": [""rcnofUnspecified"", ""rcnofI"", ""rcnofIi"", ""rcnofIii"", ""rcnofIv"", ""rcnofV"", ""rcnofVi"", ""rcnofUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,resorteviolenciaRating,items.contentDetails.contentRating.resorteviolenciaRating,"The video's rating in Venezuela. schema: {""enum"": [""resorteviolenciaUnspecified"", ""resorteviolenciaA"", ""resorteviolenciaB"", ""resorteviolenciaC"", ""resorteviolenciaD"", ""resorteviolenciaE"", ""resorteviolenciaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,rtcRating,items.contentDetails.contentRating.rtcRating,"The video's General Directorate of Radio, Television and Cinematography (Mexico) rating. schema: {""enum"": [""rtcUnspecified"", ""rtcAa"", ""rtcA"", ""rtcB"", ""rtcB15"", ""rtcC"", ""rtcD"", ""rtcUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,rteRating,items.contentDetails.contentRating.rteRating,"The video's rating from Ireland's Raidió Teilifís Éireann, schema: {""type"": ""string"", ""enum"": [""rteUnspecified"", ""rteGa"", ""rteCh"", ""rtePs"", ""rteMa"", ""rteUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        items = latest_response.get(""items"", [])
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            rte_rating = content_rating.get(""rteRating"", None)
            
            if rte_rating is None:
                return 0  # Attribute does not exist
            
            if rte_rating not in [""rteUnspecified"", ""rteGa"", ""rteCh"", ""rtePs"", ""rteMa"", ""rteUnrated""]:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,rteRating,items.contentDetails.contentRating.rteRating,"The video's rating from Ireland's Raidió Teilifís Éireann. schema: {""enum"": [""rteUnspecified"", ""rteGa"", ""rteCh"", ""rtePs"", ""rteMa"", ""rteUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,russiaRating,items.contentDetails.contentRating.russiaRating,"The video's National Film Registry of the Russian Federation (MKRF - Russia) rating. schema: {""enum"": [""russiaUnspecified"", ""russia0"", ""russia6"", ""russia12"", ""russia16"", ""russia18"", ""russiaUnrated""], ""type"": ""string""}",1,,,,,,,1
get-/youtube/v3/videos,ContentRating,skfilmRating,items.contentDetails.contentRating.skfilmRating,"The video's rating in Slovakia, schema: {""type"": ""string"", ""enum"": [""skfilmUnspecified"", ""skfilmG"", ""skfilmP2"", ""skfilmP5"", ""skfilmP8"", ""skfilmUnrated""]}",1,"def verify_latest_response(latest_response):
    try:
        valid_ratings = [""skfilmUnspecified"", ""skfilmG"", ""skfilmP2"", ""skfilmP5"", ""skfilmP8"", ""skfilmUnrated""]
        items = latest_response.get(""items"", [])
        
        for item in items:
            content_details = item.get(""contentDetails"", {})
            content_rating = content_details.get(""contentRating"", {})
            skfilm_rating = content_rating.get(""skfilmRating"")
            
            if skfilm_rating is None:
                return 0  # Attribute does not exist
            
            if skfilm_rating not in valid_ratings:
                return -1  # Constraint not satisfied
        
        return 1  # Constraint satisfied
    except Exception as e:
        return -1  # Constraint not satisfied due to an error
",unknown,,,,,1
get-/youtube/v3/videos,ContentRating,skfilmRating,items.contentDetails.contentRating.skfilmRating,"The video's rating in Slovakia. schema: {""enum"": [""skfilmUnspecified"", ""skfilmG"", ""skfilmP2"", ""skfilmP5"", ""skfilmP8"", ""skfilmUnrated""], ""type"": ""string""}",1,,,,,,,1
