pptname,invariant,invariantType,variables,postmanAssertion,endpoint,tp,fp,enter,invariantDescription,Unnamed: 10,groups,api,group
/projects/{id}/issues&/projects/{id}/issues&post&201():::EXIT,return.author.id <= input.assignee_ids[return.downvotes],daikon.inv.binary.twoScalar.IntLessEqual,"(return.author.id, input.assignee_ids[return.downvotes])",pm.expect(return_author_id).to.be.lte(input_assignee_ids_return_downvotes),post+projects_{id}_issues,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,,GitLab Issues API,author.id
/projects/{id}/issues&/projects/{id}/issues&post&201():::EXIT,return.downvotes <= size(return.assignees[]),daikon.inv.binary.twoScalar.IntLessEqual,"(return.downvotes, size(return.assignees[..]))",pm.expect(return_downvotes).to.be.lte(return_assignees_size_array),post+projects_{id}_issues,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,,GitLab Issues API,downvotes
/projects/{id}/issues&/projects/{id}/issues&post&201():::EXIT,return.iid >= size(input.assignee_ids[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.iid, size(input.assignee_ids[..]))",pm.expect(return_iid).to.be.at.least(input_assignee_ids_size_array),post+projects_{id}_issues,,1.0,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,,GitLab Issues API,iid
/projects/{id}/issues&/projects/{id}/issues&post&201():::EXIT,return.iid >= size(return.assignees[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(return.iid, size(return.assignees[..]))",pm.expect(return_iid).to.be.at.least(return_assignees_size_array),post+projects_{id}_issues,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,,GitLab Issues API,iid
/projects/{id}/issues&/projects/{id}/issues&post&201():::EXIT,return.references.relative is a substring of return.references.full,daikon.inv.binary.twoString.StdString$SubString,"(return.references.full, return.references.relative)",pm.expect(return_references_full.includes(return_references_relative)).to.be.true,post+projects_{id}_issues,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,,GitLab Issues API,references.full
/projects/{id}/issues&/projects/{id}/issues&post&201():::EXIT,size(input.assignee_ids[]) >= size(return.assignees[]),daikon.inv.binary.twoScalar.IntGreaterEqual,"(size(input.assignee_ids[..]), size(return.assignees[..]))",pm.expect(input_assignee_ids_size_array).to.be.at.least(return_assignees_size_array),post+projects_{id}_issues,1.0,,,Represents an invariant of >= between two long scalars. Prints as x >= y.,,,GitLab Issues API,assignees
/projects/{id}/issues&/projects/{id}/issues&post&201():::EXIT,size(input.assignee_ids[]) <= input.assignee_ids[return.downvotes],daikon.inv.binary.twoScalar.IntLessEqual,"(size(input.assignee_ids[..]), input.assignee_ids[return.downvotes])",pm.expect(input_assignee_ids_size_array).to.be.lte(input_assignee_ids_return_downvotes),post+projects_{id}_issues,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,,GitLab Issues API,input.assignee_ids[downvotes]
/projects/{id}/issues&/projects/{id}/issues&post&201():::EXIT,size(return.assignees[]) <= input.assignee_ids[return.downvotes],daikon.inv.binary.twoScalar.IntLessEqual,"(size(return.assignees[..]), input.assignee_ids[return.downvotes])",pm.expect(return_assignees_size_array).to.be.lte(input_assignee_ids_return_downvotes),post+projects_{id}_issues,1.0,,,Represents an invariant of <= between two long scalars. Prints as x <= y.,,,GitLab Issues API,assignees
/projects/{id}/issues/{issue_iid}/add_spent_time&/projects/{id}/issues/{issue_iid}/add_spent_time&post&201():::EXIT,return.time_estimate == 0,daikon.inv.unary.scalar.OneOfScalar,(return.time_estimate),pm.expect([0].includes(return_time_estimate)).to.be.true,post+projects_{id}_issues_{issue_iid}_add_spent_time,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,,GitLab Issues API,time_estimate
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201&assignees():::EXIT,return.username == return.name,daikon.inv.binary.twoString.StringEqual,"(return.username, return.name)",pm.expect(return_username).to.eql(return_name),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,,GitLab Issues API,assignees.name
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201&assignees():::EXIT,"return.web_url == ""http://localhost:30000/smith""",daikon.inv.unary.string.OneOfString,(return.web_url),"pm.expect([""http://localhost:30000/smith""].includes(return_web_url)).to.be.true",post+projects_{id}_issues_{issue_iid}_move,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,,GitLab Issues API,assignees.web_url
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201&assignees():::EXIT,"return.avatar_url == ""https://www.gravatar.com/avatar/00740959b42692bf9d85368b2e42eeb4?s=80&d=identicon""",daikon.inv.unary.string.OneOfString,(return.avatar_url),"pm.expect([""https://www.gravatar.com/avatar/00740959b42692bf9d85368b2e42eeb4?s=80&d=identicon""].includes(return_avatar_url)).to.be.true",post+projects_{id}_issues_{issue_iid}_move,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,,GitLab Issues API,assignees.avatar_url
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201&assignees():::EXIT,"return.username == ""smith""",daikon.inv.unary.string.OneOfString,(return.username),"pm.expect([""smith""].includes(return_username)).to.be.true",post+projects_{id}_issues_{issue_iid}_move,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,,GitLab Issues API,assignees.username
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201&assignees():::EXIT,"return.state == ""active""",daikon.inv.unary.string.OneOfString,(return.state),"pm.expect([""active""].includes(return_state)).to.be.true",post+projects_{id}_issues_{issue_iid}_move,,,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,,GitLab Issues API,assignees.state
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201&assignees():::EXIT,return.id == 8,daikon.inv.unary.scalar.OneOfScalar,(return.id),pm.expect([8].includes(return_id)).to.be.true,post+projects_{id}_issues_{issue_iid}_move,,1.0,,"Represents long variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,,GitLab Issues API,assignees.id
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201&assignees():::EXIT,return.username is a substring of return.web_url,daikon.inv.binary.twoString.StdString$SubString,"(return.web_url, return.username)",pm.expect(return_web_url.includes(return_username)).to.be.true,post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents the substring invariant between two String scalars. Prints as x is a substring of y.,,,GitLab Issues API,assignees.web_url
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,input.to_project_id == return.project_id,daikon.inv.binary.twoScalar.IntEqual,"(input.to_project_id, return.project_id)",pm.expect(input_to_project_id).to.eql(return_project_id),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,project_id
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.assignee.username == return.assignee.name,daikon.inv.binary.twoString.StringEqual,"(return.assignee.username, return.assignee.name)",pm.expect(return_assignee_username).to.eql(return_assignee_name),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,,GitLab Issues API,assignee.username
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.assignee.state == return.author.state,daikon.inv.binary.twoString.StringEqual,"(return.assignee.state, return.author.state)",pm.expect(return_assignee_state).to.eql(return_author_state),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two String scalars. Prints as x == y.,,,GitLab Issues API,assignee.state
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.downvotes == return.merge_requests_count,daikon.inv.binary.twoScalar.IntEqual,"(return.downvotes, return.merge_requests_count)",pm.expect(return_downvotes).to.eql(return_merge_requests_count),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,downvotes
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.downvotes == return.task_completion_status.count,daikon.inv.binary.twoScalar.IntEqual,"(return.downvotes, return.task_completion_status.count)",pm.expect(return_downvotes).to.eql(return_task_completion_status_count),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,downvotes
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.downvotes == return.task_completion_status.completed_count,daikon.inv.binary.twoScalar.IntEqual,"(return.downvotes, return.task_completion_status.completed_count)",pm.expect(return_downvotes).to.eql(return_task_completion_status_completed_count),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,downvotes
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.downvotes == return.time_stats.time_estimate,daikon.inv.binary.twoScalar.IntEqual,"(return.downvotes, return.time_stats.time_estimate)",pm.expect(return_downvotes).to.eql(return_time_stats_time_estimate),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,downvotes
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.downvotes == return.time_stats.total_time_spent,daikon.inv.binary.twoScalar.IntEqual,"(return.downvotes, return.time_stats.total_time_spent)",pm.expect(return_downvotes).to.eql(return_time_stats_total_time_spent),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,downvotes
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.downvotes == return.upvotes,daikon.inv.binary.twoScalar.IntEqual,"(return.downvotes, return.upvotes)",pm.expect(return_downvotes).to.eql(return_upvotes),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,downvotes
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.downvotes == return.user_notes_count,daikon.inv.binary.twoScalar.IntEqual,"(return.downvotes, return.user_notes_count)",pm.expect(return_downvotes).to.eql(return_user_notes_count),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,downvotes
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.downvotes == size(return.labels[]),daikon.inv.binary.twoScalar.IntEqual,"(return.downvotes, size(return.labels[..]))",pm.expect(return_downvotes).to.eql(return_labels_size_array),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,downvotes
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,return.downvotes == size(return.labels[]),daikon.inv.binary.twoScalar.IntEqual,"(return.downvotes, size(return.labels[..]))",pm.expect(return_downvotes).to.eql(return_labels_size_array),post+projects_{id}_issues_{issue_iid}_move,1.0,,,Represents an invariant of == between two long scalars. Prints as x == y.,,,GitLab Issues API,downvotes
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,"return.assignee.web_url == ""http://localhost:30000/smith""",daikon.inv.unary.string.OneOfString,(return.assignee.web_url),"pm.expect([""http://localhost:30000/smith""].includes(return_assignee_web_url)).to.be.true",post+projects_{id}_issues_{issue_iid}_move,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,,GitLab Issues API,assignee.web_url
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,"return.assignee.avatar_url == ""https://www.gravatar.com/avatar/00740959b42692bf9d85368b2e42eeb4?s=80&d=identicon""",daikon.inv.unary.string.OneOfString,(return.assignee.avatar_url),"pm.expect([""https://www.gravatar.com/avatar/00740959b42692bf9d85368b2e42eeb4?s=80&d=identicon""].includes(return_assignee_avatar_url)).to.be.true",post+projects_{id}_issues_{issue_iid}_move,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,,GitLab Issues API,assignee.avatar_url
/projects/{id}/issues/{issue_iid}/move&/projects/{id}/issues/{issue_iid}/move&post&201():::EXIT,"return.assignee.username == ""smith""",daikon.inv.unary.string.OneOfString,(return.assignee.username),"pm.expect([""smith""].includes(return_assignee_username)).to.be.true",post+projects_{id}_issues_{issue_iid}_move,,1.0,,"Represents String variables that take on only a few distinct values. Prints as either x == c (when there is only one value) or as x one of {c1, c2, c3} (when there are multiple values).",,,GitLab Issues API,assignee.username
